ID,Bro Type,Headwear,Clothes,Eyes,Eyewear,Mouth Items,Background,DI Score,Round,,High End ,,Low tier ,High Tier,Low multiple,High multiple,Display Tier,Display Multiple,,P (Min Score),Q (Ttier),R (Multiple)
331,Bro,Sheriff Hat,Red Shirt,Normal Eyes,Nerd,None,Purple Navy,15.3454374,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
947,Different Bro,Blond Hair,Winter Soldier,Normal Eyes,None,None,Middle Green,15.34375089,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
4698,Bro,Red Beanie,None,Sleepy Eyes,Flattened,None,Camouflage Green,15.32150544,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6114,Robo Bro,Sheriff Hat,Ken's Jacket,Sus Eyes,None,None,Purple Navy,15.30951356,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5687,Mummy Bro,Head Band,Normal Soldier Outfit,Happy Eyes,Laser Glass,None,Middle Green,15.30807016,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
677,Different Bro,None,Tank Top,Sleepy Eyes,Eye Patch,None,Dark Lavender,15.30715662,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
1051,Bro,None,Dutch White Robe,Sleepy Eyes,Eye Patch,,Camouflage Green,15.29527145,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6335,Robo Bro,Arabian Robe,Normal Jacket,Happy Eyes,None,None,Purple Navy,15.29393937,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2822,Different Bro,None,Warm Coat,Sleepy Eyes,None,None,Dark Lavender,15.29121496,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5258,Mummy Bro,New Idea,Normal Jacket,Happy Eyes,None,None,Dark Lavender,15.29060519,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
523,Different Bro,Slick Back Hair,Winter Soldier,Normal Eyes,None,None,Dark Lavender,15.27960588,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5874,Robo Bro,Blonde Hair,Winter Soldier,Happy Eyes,Nerd,None,Rose Taupe,15.27697684,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5866,Robo Bro,None,Normal Jacket,Small Eyes,Eye Mask,None,Teal Blue,15.27647828,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5091,Bro,Sheriff Hat,White Puffer Jacket,Sus Eyes,None,Oni Mask,Dark Lavender,15.27328043,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6074,Robo Bro,None,Normal Jacket,Happy Eyes,None,None,Rose Taupe,15.27289721,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
329,Bro,Sheriff Hat,White Puffer Jacket,Sus Eyes,None,Low Beard,Middle Green,15.2660338,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
465,Bro,Blond Hair,Tank Top,Normal Eyes,Nerd,None,Dark Lavender,15.26276043,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
587,Different Bro,Sheriff Hat,Jedi Robe,Normal Eyes,None,None,Middle Green,15.26195549,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2740,Bro,None,Winter Soldier,Small Eyes,None,None,Rose Taupe,15.24797086,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
393,Bro,Old School Helmet,Blue Puffer Jacket,Sleepy Eyes,Flattened,None,Purple Navy,15.24777626,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
399,Bro,Blond Hair,Blue Puffer Jacket,Sleepy Eyes,Nerd,None,Dark Lavender,15.24601555,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
76,Bro,Derby Hat,Winter Soldier,Normal Eyes,Flattened,None,Purple Navy,15.24262698,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5197,Mummy Bro,Kermit Hat,Coat,Normal Eyes,None,None,Rose Taupe,15.23641788,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5057,Bro,None,Winter Soldier,Normal Eyes,Eye Mask,None,Middle Green,15.22521327,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
919,Bro,Bandana,White Puffer Jacket,Small Eyes,Flattened,None,Dark Lavender,15.21487517,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
1021,Bro,Arabian Robe,Winter Soldier,Happy Eyes,None,None,Camouflage Green,15.20854917,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5675,Mummy Bro,Top Hat,None,Wtf Eyes,None,None,Rose Taupe,15.199009,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
3218,Bro,Arabian Robe,Tank Top,Normal Eyes,Nerd,None,Middle Green,15.18379306,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6267,Robo Bro,Blond Hair,Blue Puffer Jacket,Normal Eyes,None,Mask,Rose Taupe,15.1725562,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2410,Bro,Blonde Hair,Normal Jacket,Sus Eyes,None,Mask,Middle Green,15.16992437,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
1107,Bro,Sheriff Hat,Normal Soldier Outfit,Normal Eyes,None,None,Purple Navy,15.1653374,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5487,Mummy Bro,None,Warm Coat,Happy Eyes,Golden Glasses,None,Camouflage Green,15.16493553,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5839,Mummy Bro,Blond Hair,Tank Top,Small Eyes,Golden Glasses,None,Purple Navy,15.16137679,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6041,Robo Bro,Flat Top Hairstyle,None,Happy Eyes,Flattened,None,Dark Lavender,15.15987077,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5414,Mummy Bro,Bandana,Roman Kind Robe,Happy Eyes,None,None,Teal Blue,15.15848059,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5694,Mummy Bro,Brown Hat,Golden Jacket,Wtf Eyes,None,None,Teal Blue,15.15384018,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6111,Robo Bro,None,None,Sleepy Eyes,Nerd,None,Rose Taupe,15.14851906,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
680,Bro,None,Blue Puffer Jacket,Sus Eyes,None,Mask,Middle Green,15.14630467,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5939,Robo Bro,Sheriff Hat,Normal Soldier Outfit,Normal Eyes,None,None,Middle Green,15.14345736,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
3127,Different Bro,Derby Hat,Warm Coat,Normal Eyes,,None,Middle Green,15.14326078,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5870,Robo Bro,Old School Helmet,Normal Jacket,Normal Eyes,Flattened,None,Middle Green,15.13537941,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
4588,Different Bro,Brown Hat,Normal Jacket,Sus Eyes,Flattened,None,Rose Taupe,15.13372094,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2026,Different Bro,Arabian Robe,None,Normal Eyes,None,Mask,Dark Lavender,15.10150726,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2716,Different Bro,Sheriff Hat,Purple Bomber,Normal Eyes,None,None,Camouflage Green,15.09273213,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
4748,Bro,Slick Back Hair,Normal Jacket,Normal Eyes,Nerd,None,Dark Lavender,15.09135374,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5927,Robo Bro,Blonde Hair,None,Normal Eyes,Flattened,None,Purple Navy,15.048061,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5609,Mummy Bro,Purple Bandana,Coat,Normal Eyes,Laser Glass,None,Middle Green,15.04768833,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2657,Different Bro,None,Normal Jacket,Normal Eyes,Nerd,None,Rose Taupe,15.01713451,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6067,Robo Bro,Sheriff Hat,None,Sus Eyes,Eye Patch,None,Dark Lavender,15.01640705,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
154,Different Bro,Head Band,Gray Shirt,Normal Eyes,None,,Dark Lavender,15.00958832,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2289,Different Bro,Blond Hair,Warm Coat,Normal Eyes,None,Mask,Camouflage Green,15.0057681,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
667,Bro,Blond Hair,Gray Shirt,Normal Eyes,Flattened,None,Camouflage Green,14.97606722,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5243,Mummy Bro,Sheriff Hat,Roman Kind Robe,Wtf Eyes,None,None,Purple Navy,14.97435877,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
2315,Bro,Blue Cap,None,Normal Eyes,Flattened,None,Rose Taupe,14.9674611,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5809,Mummy Bro,None,Normal Jacket,Small Eyes,Golden Glasses,None,Teal Blue,14.95410558,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5734,Mummy Bro,None,Normal Jacket,Small Eyes,Golden Glasses,None,Rose Taupe,14.95410558,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
806,Different Bro,Slick Back Hair,Purple Bomber,Normal Eyes,Flattened,None,Middle Green,14.9468754,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
618,Different Bro,Bandana,None,Sleepy Eyes,Flattened,None,Dark Lavender,14.94089641,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
709,Different Bro,Blond Hair,Gray Shirt,Normal Eyes,Flattened,None,Middle Green,14.93771252,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
3566,Different Bro,None,Purple Bomber,Normal Eyes,Flattened,None,Dark Lavender,14.91101087,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
803,Different Bro,None,Winter Soldier,Normal Eyes,Nerd,None,Purple Navy,14.90986427,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5227,Mummy Bro,Flat Top Hairstyle,Golden Jacket,Wtf Eyes,None,None,Dark Lavender,14.86398202,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
2971,Bro,None,Woolen Shirt,Normal Eyes,Flattened,None,Middle Green,14.85008267,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
2710,Bro,Afro,Warm Coat,Normal Eyes,Flattened,None,Middle Green,14.84325314,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5159,Mummy Bro,Flat Cap,Golden Jacket,No Sleep,None,None,Purple Navy,14.83602846,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
230,Different Bro,Blue Cap,None,Happy Eyes,Flattened,None,Purple Navy,14.83451735,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
6101,Robo Bro,Purple Bandana,Black Shirt,Sleepy Eyes,Flattened,None,Middle Green,14.81996718,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
981,Bro,Purple Bandana,Winter Soldier,Normal Eyes,Flattened,None,Camouflage Green,14.81798689,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
521,Different Bro,Flat Top Hairstyle,White Striped Shirt,Sleepy Eyes,Flattened,None,Middle Green,14.8155062,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
1048,Different Bro,None,Tank Top,Sleepy Eyes,Nerd,None,Rose Taupe,14.79330575,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
1978,Different Bro,Sheriff Hat,None,Normal Eyes,None,None,Middle Green,14.76808064,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
6407,Robo Bro,None,Jedi Robe,Sleepy Eyes,Flattened,None,Camouflage Green,14.76561845,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
540,Bro,Sheriff Hat,Black Shirt,Small Eyes,Eye Patch,None,Purple Navy,14.75396413,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5256,Mummy Bro,Head Band,None,T800,Dbz Glass,None,Dark Lavender,14.74245219,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5925,Robo Bro,Blue Cap,Black Shirt,Small Eyes,Flattened,None,Rose Taupe,14.71313606,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
6170,Robo Bro,Sheriff Hat,Coat,Sus Eyes,None,None,Purple Navy,14.70528195,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
781,Different Bro,Blond Hair,None,Normal Eyes,Flattened,None,Middle Green,14.68636892,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
4967,Bro,Blonde Hair,White Puffer Jacket,Sleepy Eyes,Flattened,None,Middle Green,14.6775094,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
277,Bro,Slick Back Hair,None,Normal Eyes,Flattened,None,Dark Lavender,14.66057861,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
690,Different Bro,Split Hair,Winter Soldier,Happy Eyes,None,Mask,Rose Taupe,14.65298487,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
799,Bro,Blond Hair,White Striped Shirt,Normal Eyes,Flattened,None,Purple Navy,14.6333351,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5805,Mummy Bro,Flat Top Hairstyle,Golden Jacket,No Sleep,None,None,Russian Green,14.62288733,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
77,Bro,None,Purple Bomber,Sleepy Eyes,Flattened,None,Camouflage Green,14.61827512,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5793,Mummy Bro,Top Hat,Fur Coat,Small Eyes,None,None,Middle Green,14.61253041,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
6257,Robo Bro,None,None,Normal Eyes,Flattened,None,Middle Green,14.60283404,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
150,Bro,None,Blue Puffer Jacket,Normal Eyes,Flattened,None,Rose Taupe,14.60032099,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
2791,Different Bro,Slick Back Hair,Black Shirt,Sleepy Eyes,None,Mask,Purple Navy,14.58691937,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
336,Different Bro,None,None,Normal Eyes,Flattened,None,Camouflage Green,14.58635938,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5811,Mummy Bro,None,Roman Kind Robe,Normal Eyes,None,None,Rose Taupe,14.56744216,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
4154,Bro,None,White Puffer Jacket,Normal Eyes,Flattened,None,Purple Navy,14.56337289,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
561,Bro,None,White Puffer Jacket,Normal Eyes,Flattened,None,Dark Lavender,14.56337289,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
1779,Different Bro,Slick Back Hair,Winter Soldier,Normal Eyes,None,Mask,Middle Green,14.56305904,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
4629,Bro,Blue Cap,Tank Top,Happy Eyes,Flattened,None,Rose Taupe,14.53413339,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
4750,Bro,Blue Cap,Normal Jacket,Normal Eyes,Flattened,None,Rose Taupe,14.52146076,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5435,Mummy Bro,None,Roman Kind Robe,Happy Eyes,None,None,Middle Green,14.47285311,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
275,Bro,Sheriff Hat,Tank Top,Normal Eyes,None,None,Middle Green,14.46769668,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
6077,Robo Bro,Sheriff Hat,Tank Top,Normal Eyes,None,None,Camouflage Green,14.44581664,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
1046,Bro,Sheriff Hat,None,Sleepy Eyes,Eye Mask,None,Purple Navy,14.41846212,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
6215,Robo Bro,Sheriff Hat,Tank Top,Small Eyes,None,None,Rose Taupe,14.41169145,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5709,Mummy Bro,Arabian Robe,Gray Shirt,T800,Dbz Glass,None,Teal Blue,14.40337707,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
6014,Robo Bro,Blond Hair,None,Sleepy Eyes,Flattened,None,Russian Green,14.37175313,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5330,Mummy Bro,Split Hair,None,T800,Dbz Glass,None,Purple Navy,14.3513707,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5175,Mummy Bro,Blond Hair,Golden Jacket,Wtf Eyes,None,None,Dark Lavender,14.31236579,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
4829,Bro,Sheriff Hat,Winter Soldier,Sus Eyes,None,None,Camouflage Green,14.30504272,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5936,Robo Bro,None,None,Sleepy Eyes,Flattened,None,Russian Green,14.27174359,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
1394,Bro,Sheriff Hat,Normal Jacket,Happy Eyes,None,None,Dark Lavender,14.26584596,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
2388,Bro,Blue Cap,None,Normal Eyes,Flattened,Mask,Middle Green,14.25091426,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
705,Different Bro,None,Gray Shirt,Sleepy Eyes,Eye Patch,,Middle Green,14.24701078,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5623,Mummy Bro,Chinese Hat,Pepe Shirt,Normal Eyes,None,None,Purple Navy,14.23103035,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5654,Mummy Bro,Split Hair,Coat,T800,Dbz Glass,None,Purple Navy,14.22021939,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5558,Mummy Bro,Top Hat,Ken's Jacket,Small Eyes,None,None,Rose Taupe,14.20211621,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5358,Mummy Bro,Top Hat,Ken's Jacket,Small Eyes,None,None,Russian Green,14.20211621,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5940,Robo Bro,None,Black Shirt,Sleepy Eyes,Flattened,None,Teal Blue,14.07342379,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5935,Robo Bro,Sheriff Hat,White Puffer Jacket,Sleepy Eyes,Nerd,None,Russian Green,14.05824658,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5332,Mummy Bro,Blond Hair,Black Shirt,T800,Dbz Glass,None,Teal Blue,14.03268103,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5461,Mummy Bro,Chinese Hat,None,Wtf Eyes,Dbz Glass,None,Teal Blue,14.03137057,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5494,Mummy Bro,Top Hat,Gray Shirt,Normal Eyes,None,None,Dark Lavender,14.0145047,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5492,Mummy Bro,None,Coat,T800,Dbz Glass,None,Dark Lavender,13.99983999,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5754,Mummy Bro,Top Hat,Gray Shirt,Small Eyes,None,None,Purple Navy,13.98037951,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5527,Mummy Bro,Sheriff Hat,Normal Jacket,Small Eyes,Golden Glasses,None,Russian Green,13.92517429,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5651,Mummy Bro,None,Normal Jacket,Happy Eyes,Laser Glass,None,Camouflage Green,13.89170687,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5333,Mummy Bro,Chinese Hat,None,No Sleep,Dbz Glass,None,Purple Navy,13.79027588,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5691,Mummy Bro,Top Hat,None,Small Eyes,None,None,Russian Green,13.72903591,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5176,Mummy Bro,Top Hat,None,Small Eyes,None,None,Rose Taupe,13.72903591,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5446,Mummy Bro,Chinese Hat,Grey Zipper Hoodie,T800,None,None,Camouflage Green,13.71476959,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5610,Mummy Bro,Bucket Hat,Golden Jacket,Normal Eyes,None,None,Purple Navy,13.62533324,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5465,Mummy Bro,Flat Top Hairstyle,Golden Jacket,Normal Eyes,Eye Patch,None,Dark Lavender,13.60810792,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5374,Mummy Bro,Top Hat,Coat,Happy Eyes,None,None,Camouflage Green,13.53742074,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5223,Mummy Bro,Top Hat,None,Happy Eyes,Nerd,None,Camouflage Green,13.33469497,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5189,Mummy Bro,Top Hat,Tank Top,Happy Eyes,None,None,Camouflage Green,13.3298334,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
3551,Bro,None,Gray Shirt,Normal Eyes,Flattened,,Rose Taupe,13.22582958,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
3673,Bro,Sheriff Hat,Normal Jacket,Normal Eyes,Flattened,None,Camouflage Green,13.14978246,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
341,Different Bro,Sheriff Hat,Winter Soldier,Small Eyes,Flattened,None,Middle Green,12.97003232,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5239,Mummy Bro,Russian Hat,Light Brown Fash Hoodie,No Sleep,White Glass,None,Russian Green,12.88703095,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5702,Mummy Bro,Old Bucket Hat,Thug Jacket,No Sleep,Dbz Glass,None,Purple Navy,12.82053304,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5228,Mummy Bro,Chinese Hat,Normal Jacket,T800,None,None,Rose Taupe,12.76058234,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5407,Mummy Bro,None,Golden Jacket,Small Eyes,None,None,Camouflage Green,12.74238316,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5705,Mummy Bro,Red Beanie,None,T800,Thug Life Glass,None,Teal Blue,12.34275504,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5849,Mummy Bro,Bucket Hat,Pepe Shirt,Normal Eyes,None,None,Teal Blue,12.1718068,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5802,Mummy Bro,Bucket Hat,None,T800,Thug Life Glass,None,Dark Lavender,12.16369812,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5289,Mummy Bro,Head Band,Normal Soldier Outfit,Wtf Eyes,Dbz Glass,None,Middle Green,12.09368509,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5276,Mummy Bro,Purple Bandana,Pepe Shirt,Normal Eyes,None,None,Middle Green,12.0695253,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5835,Mummy Bro,Mexican Hat,None,Normal Eyes,White Glass,None,Purple Navy,11.84657824,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5777,Mummy Bro,Afro,Thug Jacket,T800,None,None,Camouflage Green,11.80449924,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5746,Mummy Bro,Head Band,Fur Coat,T800,None,None,Teal Blue,11.79348963,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5605,Mummy Bro,Blonde Hair,Pepe Shirt,Small Eyes,None,None,Teal Blue,11.73408367,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5447,Mummy Bro,Brown Hat,Ken's Jacket,T800,None,None,Middle Green,11.71309847,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5235,Mummy Bro,Afro,Pepe Shirt,Small Eyes,None,None,Middle Green,11.68210231,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5538,Mummy Bro,None,Dutch White Robe,T800,None,None,Dark Lavender,11.55978382,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5661,Mummy Bro,Purple Bandana,Grey Zipper Hoodie,T800,None,None,Rose Taupe,11.55326454,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5579,Mummy Bro,Flat Cap,Black Shirt,No Sleep,Dbz Glass,None,Dark Lavender,11.54867453,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5852,Mummy Bro,Flat Top Hairstyle,None,No Sleep,Dbz Glass,None,Purple Navy,11.53385321,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5245,Mummy Bro,Folded Brim,Warm Coat,No Sleep,Dbz Glass,None,Middle Green,11.5255327,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5368,Mummy Bro,Flat Top Hairstyle,Light Brown Fash Hoodie,T800,None,None,Purple Navy,11.5215083,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5232,Mummy Bro,Blond Hair,Pepe Shirt,Happy Eyes,Eye Patch,None,Camouflage Green,11.50837619,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5172,Mummy Bro,Head Band,None,No Sleep,Dbz Glass,None,Purple Navy,11.49368833,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5589,Mummy Bro,Old Bucket Hat,Normal Soldier Outfit,T800,None,None,Camouflage Green,11.48302249,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5168,Mummy Bro,Derby Hat,None,T800,None,None,Rose Taupe,11.46971771,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5574,Mummy Bro,Bandana,Ken's Jacket,T800,None,None,Rose Taupe,11.45724201,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5583,Mummy Bro,Arabian Robe,None,Wtf Eyes,White Glass,None,Teal Blue,11.42482816,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5778,Mummy Bro,Blue Cap,Light Brown Fash Hoodie,T800,Eye Patch,None,Russian Green,11.39260333,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5598,Mummy Bro,None,Woolen Shirt,Wtf Eyes,Dbz Glass,None,Teal Blue,11.34869072,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5273,Mummy Bro,Red Beanie,None,T800,None,None,Rose Taupe,11.32641604,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5776,Mummy Bro,Russian Hat,Coat,T800,None,None,Middle Green,11.32037428,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5292,Mummy Bro,Bandana,Winter Soldier,Wtf Eyes,Dbz Glass,None,Russian Green,11.25567903,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5405,Mummy Bro,Flat Top Hairstyle,Gray Shirt,T800,None,None,Middle Green,11.20150361,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5522,Mummy Bro,None,Fur Coat,T800,None,None,Purple Navy,11.18202874,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
5457,Mummy Bro,Slick Back Hair,Gray Shirt,No Sleep,Dbz Glass,None,Russian Green,11.16943557,10,6,14,,7,6,0.8,1,6-7,0.8x - 1x,,,,
