ID,Image,Bro Type,Headwear,Clothes,Eyes,Eyewear,Mouth Items,Background
6185,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreiand6y3vwmwphhlckzibu2elf4jl5zzcp4h6oyqhtv5fcd6vypbyi.webp,Robo Bro,Bandana,Black Shirt,Happy Eyes,Nerd,None,Teal Blue
6186,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreico3rkoadghrrs6jowpf6xnmfjtfu42omraohfdmjdflaxtek5xfy.webp,Robo Bro,None,Golden Jacket,Demon Eye,None,None,Russian Green
6187,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreiegh7zavgrds5r5e435nt5bctqooqitvi2x7n7xupzjfybshwvpde.webp,Robo Bro,Fez,None,Normal Eyes,Thug Life Glass,Gum,Dark Lavender
6188,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreib4ywpahz52vwzmtg2nfx5x42rmvrf63xdguo6dcqcwfwolvkigdi.webp,Robo Bro,None,Suit,Happy Eyes,Nerd,None,Russian Green
6189,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreiesco5hiybbufhfbml73j44tja44el4bobao7rlmhznccrevjldwa.webp,Robo Bro,New Idea,None,Wtf Eyes,Eye Patch,None,Russian Green
6190,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreieb24zkqjzgkv7zdbxu7hhs6vl4xoequ7ffmlu3nuwf2zsfakqipa.webp,Robo Bro,None,None,T800,Eye Patch,None,Camouflage Green
6191,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreihzicbqsz262m4fyukui2cfii73e4nb7djx5koz7wehveuvodmfyi.webp,Robo Bro,Flat Top Hairstyle,Gray Shirt,No Sleep,None,None,Rose Taupe
6192,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreiaqt5ivbtgojk4vptlqwn7xrzlr2xobtev52q35oesynfe4kfnty4.webp,Robo Bro,Brown Hat,Coat,No Sleep,None,None,Dark Lavender
6193,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreibcasc4uidsdlaqcbnhgqpts22dab4vmrsvxh7jmmwjqqbznu7ise.webp,Robo Bro,Split Hair,Tank Top,No Sleep,None,None,Dark Lavender
6194,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreighs6olk4sbqr63xe6l5jt34jrmaiomqt5wz55wn45vjptiemuloa.webp,Robo Bro,Folded Brim,Coat,Wtf Eyes,Eye Patch,None,Teal Blue
6195,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreiekwonmsjb7uofylu7d6u3mhugjthuzdmocp2yvsugq2k3h6gnbe4.webp,Robo Bro,None,Fur Coat,Happy Eyes,None,None,Russian Green
6196,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreics277265a7frdhm6g7ngaurrh6xxenawpslpzfcmuiowlfvjgyyi.webp,Robo Bro,Afro,None,No Sleep,None,None,Rose Taupe
6197,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreigxqfaeokovxqkz32245pbmnowgro5gbh5w2ly5vjxopy2y7dweia.webp,Robo Bro,Folded Brim,Dutch White Robe,Sus Eyes,Gojo Satoru,Orc Teeth,Camouflage Green
6198,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreigsnofcm2q5s6c6y4nla2xqdrfos77stmcklumn3m4nso4owobnti.webp,Robo Bro,Headphone,Fur Coat,Small Eyes,None,None,Middle Green
6199,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreihjawiev7wuntuturw3ybxbs76idghu5lifakfyicdzbbttep6hi4.webp,Robo Bro,Naruto Headband,White Puffer Jacket,Normal Eyes,None,Ninja Mask,Middle Green
6200,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreidhz7qimafmvrece2hdzakv3synmjdwrcugmdpinh3jvtkwngvs2e.webp,Robo Bro,Backwards Cap,Gray Shirt,No Sleep,None,None,Camouflage Green
6201,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreihxq3sd6gd6rp6gd4enpe5gvov2cia752ra2hlavcwvd7nn33mcs4.webp,Robo Bro,Derby Hat,None,Normal Eyes,Thug Life Glass,None,Rose Taupe
6202,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreig3johsj7e22iadgm5unwreq4o47k5pjpgljktegcsyvypq4cpvn4.webp,Robo Bro,Folded Brim,Blue Puffer Jacket,Normal Eyes,None,Ninja Mask,Russian Green
6203,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreieui3uemtrjqux24ag2fbgoghsx7qdenq6bzhmznkud3c25ovcroq.webp,Robo Bro,Old Bucket Hat,Coat,No Sleep,None,None,Camouflage Green
6204,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreih75iv7hyym4zaixi7i37fp42ta65ip2w7vpqdnbgjamcjf2p3h7i.webp,Robo Bro,Russian Hat,Light Brown Fash Hoodie,Wtf Eyes,None,None,Rose Taupe
6205,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreiaikzmu6m5prsf5xqpcef4ugk6fcmmegtyktjefo23twqzyzde5ya.webp,Robo Bro,Shark Hat,Purple Bomber,Happy Eyes,Nerd,None,Rose Taupe
6206,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreic53ioqp7p7d2diy7cc6vvrbihjfugtsy6cxlnqfwkskdlwh6g4k4.webp,Robo Bro,Flat Top Hairstyle,Normal Jacket,T800,Laser Glass,None,Camouflage Green
6207,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreiecadryvmc53gvwwyuf73m3xdijxr63qudlv6yd6wgtfdq3wsxsde.webp,Robo Bro,Mexican Hat,None,Happy Eyes,Nerd,None,Camouflage Green
6208,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreie6pmqt2xgkcjv4eoinmo34b555cevi5nbpipo65lpsc3q3kuxzfm.webp,Robo Bro,Head Band,Fur Coat,No Sleep,None,None,Camouflage Green
6209,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreigrgvugfomgdwx75qbiqaazeyubgdvcdizay577gk4aakvvio5afm.webp,Robo Bro,Blond Hair,Gray Shirt,Wtf Eyes,Golden Monocle,Low Beard,Teal Blue
6210,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreigyi5vsf6twjah7swyycocv7x2duk3p2jpqciwvbesufaesk5ttae.webp,Robo Bro,Naruto Headband,Pepe Shirt,Happy Eyes,None,None,Camouflage Green
6211,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreiddbbyvl7thm4ouizid3l6l2z5xyiwwzhhuq23j6kuaqjqkh7onau.webp,Robo Bro,Folded Brim,Yellow Running Jacket,Small Eyes,Golden Monocle,None,Dark Lavender
6212,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreig2ff6to7fk46xghazt4hk2jjr55t4cqps4oiptmfufyfvzld4oge.webp,Robo Bro,Folded Brim,None,No Sleep,None,None,Russian Green
6213,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreiam4ywn7kj6n2x2w6kvoqvdi7smaz755hh2mqave3ty7pcdrv4soa.webp,Robo Bro,Top Hat,None,Wtf Eyes,3D Glass,None,Purple Navy
6214,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreifgn6pafxl2mumdr2y6mnsebzxlhtvykxvzsr2sbmupultq2edkh4.webp,Robo Bro,Flat Cap,None,T800,None,Mustache,Teal Blue
6215,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreieqmy7qhujz2azynkqpp437fyqhxfpayakxd7miutlrggxpujey4i.webp,Robo Bro,Sheriff Hat,Tank Top,Small Eyes,None,None,Rose Taupe
6216,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreigw2uxmyy24bnfzi644zmldyxgxmehx236sjrptzxyniin2owteqi.webp,Robo Bro,None,Tank Top,Wtf Eyes,Flattened,None,Dark Lavender
6217,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreie57xeylcjtc4zztjby4vfocr5fiwngsbc2irr3nlipkrx5ldu65a.webp,Robo Bro,Old Bucket Hat,Pepe Shirt,Normal Eyes,None,Gum,Teal Blue
6218,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreic3dbzlirp5qw4tkwdaw3m7wr6hlfj5ssmia4hik2iolwm4xxb7oy.webp,Robo Bro,Head Band,Yellow Raincoat,Normal Eyes,Golden Glasses,None,Russian Green
6219,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreicfgx666xcpamwi5lsoago3gcro3lmj3gt6geld7drdylfkuz5coi.webp,Robo Bro,Cat Ear,None,Normal Eyes,None,Gum,Teal Blue
6220,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreib372w6spkv4jsixy3ajnkpqvkpgnndlleyaz7nfwwlootd2twdda.webp,Robo Bro,Purple Bandana,None,Small Eyes,None,None,Middle Green
6221,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreia5iqeihze3eg7v6qluwx4zs3yre6bnosnj26ouwcppj2rdpgm6om.webp,Robo Bro,New Idea,Normal Jacket,Demon Eye,None,None,Middle Green
6222,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreiaacirjhcm5rj5vdtn7iplhuvhwgojk3se7ixanmif7vlzngbfmf4.webp,Robo Bro,Old School Helmet,None,Wtf Eyes,None,Mustache,Rose Taupe
6223,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreiemhlill4uvh57bqcf2plyyjjfcku5ombk6aquofx2u3xavzir6o4.webp,Robo Bro,Slick Back Hair,None,Small Eyes,Eye Patch,None,Dark Lavender
6224,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreidxnnk23rhi5p2nbelrryxvwjdtc7qdyielquktjjmaviah4e27gm.webp,Robo Bro,None,None,Happy Eyes,Laser Glass,Mask,Russian Green
6225,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreic7wn7udw46cnugriglb7fcedlxcvaieyfo3ls323nbi2clwo2yk4.webp,Robo Bro,Devil Horns,Coat,No Sleep,None,None,Middle Green
6226,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreieb463zsgjhhi3dvrmxegxa2chsljo74d4d66dnnbjkdftgv5ywqe.webp,Robo Bro,Derby Hat,Warm Coat,T800,None,Orc Teeth,Dark Lavender
6227,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreibjfdcsy2gvk6y63apenm7x247huck6nq5qqgykcdk4acl5rlyqvq.webp,Robo Bro,Bucket Hat,Gray Shirt,Small Eyes,None,None,Middle Green
6228,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreif42rlqkrwroknturiyobncdn7njfvgwl55n5od5fqkad7y5aebzy.webp,Robo Bro,None,White Striped Shirt,Small Eyes,Eye Patch,None,Purple Navy
6229,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreigo4f6ro5js7ronrokqugrlqw6yh3xqktmepsdsppucqp5ne2ivy4.webp,Robo Bro,Red Beanie,Warm Coat,No Sleep,Thug Life Glass,None,Rose Taupe
6230,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreigcvyrxc4ksg3o5mjweobq2yvgdnfdisrxjbxlgpl5rgauoyb33ym.webp,Robo Bro,Bucket Hat,Light Brown Fash Hoodie,Wtf Eyes,Thug Life Glass,None,Dark Lavender
6231,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreib26zrm6bwzzqpiz2q74q4x6p4yylgenoyn36guhlmedfxtonet2y.webp,Robo Bro,Flat Top Hairstyle,Golden Jacket,T800,None,None,Teal Blue
6232,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreibpnfp7rexk6qehjrdc3qagsecszranvv5kl3updpwmqlvkod2pbe.webp,Robo Bro,Bucket Hat,Fur Coat,Wtf Eyes,None,None,Teal Blue
6233,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreic2cm2r4stsb7q4hnpgt6mfepukcrce7ollkw47dcee5qk3ke77bi.webp,Robo Bro,Old School Helmet,None,Sus Eyes,Eye Mask,None,Teal Blue
6234,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreiaujx2wtk6fakhfeidkhr3btsd7m56eiwrf5axejsg5gfinnhan7y.webp,Robo Bro,Folded Brim,Jedi Robe,Normal Eyes,None,None,Russian Green
6235,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreic4rxjkznqy33ixza33ldgc2v3rzjcqyh42zir6hy2wboycl3x5wq.webp,Robo Bro,None,Tank Top,Sus Eyes,None,None,Russian Green
6236,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreih3kxnpuybi2xxgrhjrslzeoqt4iqfgs6avyutfq5gvbzrluxuf4i.webp,Robo Bro,Slick Back Hair,Black Shirt,No Sleep,Eye Patch,None,Russian Green
6237,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreig2a65nxwzx5m2wvgkiyysvqw5o6heh3d5n2x4egyqzl52ybgreom.webp,Robo Bro,Angel Ring,Light Brown Fash Hoodie,Wtf Eyes,Vision Pro,None,Teal Blue
6238,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreihcdupdslhzxde4xuskhmtiarhigq6vvb7kvyhb5v3jjqjcc7am5q.webp,Robo Bro,Bucket Hat,None,Sleepy Eyes,White Glass,None,Dark Lavender
6239,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreib2seccj4dvgvoy2t3avtqmhkovuw77uzaursh5zaaezegw2crchq.webp,Robo Bro,Shark Hat,Jedi Robe,No Sleep,None,None,Teal Blue
6240,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreiapn7h6qfdatcmg5i5appi4go2tly3lrjbkplugcjeg4msocbz5ke.webp,Robo Bro,Derby Hat,White Striped Shirt,Normal Eyes,None,None,Rose Taupe
6241,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreif7iyurlskbocjvyqsnodydcdrauw2orszut5kylozl7oqcfsmyg4.webp,Robo Bro,None,Normal Jacket,Sleepy Eyes,Golden Monocle,None,Russian Green
6242,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreifjtnkvesnuobktdlafyfvdxu4hyf72jkpdlsufrsewig7xl5iwpy.webp,Robo Bro,Derby Hat,Black Shirt,No Sleep,None,None,Camouflage Green
6243,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreihhpm36zacn56vjxmmq2pqcglnwgw6wx4aef3hpcpxn7vxfbsbb3a.webp,Robo Bro,None,Normal Jacket,Wtf Eyes,Flattened,None,Camouflage Green
6244,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreifkx562qzdbru5jnteis5qyzobilv5fm4jlgrmha332fryrvhutcu.webp,Robo Bro,None,Jedi Robe,T800,None,None,Dark Lavender
6245,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreif5qpn33clyzu6geubsk2agtokxycxrdh4a2bvsvhzwnt55pp4l7a.webp,Robo Bro,Old Bucket Hat,Purple Bomber,Sleepy Eyes,None,None,Middle Green
6246,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreiaqnt4o7fkdftsqjn3if3wmz5siqkw3ensiw6hrz4z5ktjpvzpjce.webp,Robo Bro,Crown,Dutch White Robe,Small Eyes,None,None,Russian Green
6247,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreibjzzae3zcn7uh4gb6frszg4lfmy62y4jpet7i6uuqdjyb75aul3u.webp,Robo Bro,Chinese Hat,Fur Coat,Small Eyes,None,None,Camouflage Green
6248,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreibg4bcunmq3xoayqthc26jmtsf3wdtryypb62gg5yf4ibpiz4w2ui.webp,Robo Bro,Derby Hat,Winter Soldier,Happy Eyes,None,Cigarette,Middle Green
6249,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreie3pcavn66xouggyfs3vx6rd56t4yd7z2drrywppoo33envianhiq.webp,Robo Bro,None,Gray Shirt,Wtf Eyes,None,None,Rose Taupe
6250,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreih4vttplbb2k5kdzjbz34rbmi3j66je745jmaqzj7rieq7vabmswy.webp,Robo Bro,Folded Brim,Tank Top,Normal Eyes,None,None,Teal Blue
6251,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreihvfrl7fizb3gkzyxw46jru4yj7wihdhworqgcs6g4qafjbny6yqa.webp,Robo Bro,None,Blue Puffer Jacket,Wtf Eyes,None,None,Russian Green
6252,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreiceqfboyrwxhbli5mmp2gmq3xvr2r63wzbcmzfyzg2snrbtzdonfm.webp,Robo Bro,Purple Bandana,Normal Jacket,One Eye,Dbz Glass,None,Middle Green
6253,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreidgkvy4amz6yovugk2dugerhbipu3aivps3ltvw6ugbsnrtpwvxy4.webp,Robo Bro,Spartan Helmet,Yellow Raincoat,Normal Eyes,None,None,Dark Lavender
6254,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreigamlnnknhnldisojn4i4wg5omrxsshfxnwje5cy2mwbv2abmxt4i.webp,Robo Bro,Kermit Hat,Tank Top,No Sleep,None,Gum,Rose Taupe
6255,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreig5gja7g7b7nhc2cav3drofw24uizqibz3yogvq3bgzn23qolv4eq.webp,Robo Bro,Naruto Headband,None,Sleepy Eyes,None,None,Teal Blue
6256,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreibtsvqmjvsbj4wvvzap3otczc56nbgwwo6e3y72zoqhphudsta7ru.webp,Robo Bro,Backwards Cap,None,Small Eyes,Golden Monocle,None,Dark Lavender
6257,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreigagrfrcfeihhvk4yw6kj5eidst2ioiqu7rymqtros3pf64by3ijq.webp,Robo Bro,None,None,Normal Eyes,Flattened,None,Middle Green
6258,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreibnnk54c766r32lvkaohpjvriskzkfh56yyeaxbsdbbts5b2eatv4.webp,Robo Bro,Backwards Cap,None,Small Eyes,None,None,Rose Taupe
6259,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreiba2arahihpewmme76xnf6soufke6opaueepwxcfnlleukevu7ap4.webp,Robo Bro,Brown Hat,Jedi Robe,Sus Eyes,Golden Glasses,None,Teal Blue
6260,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreigs7s2n44sovittkgoeqs5jf37zvppvfqrcrg3v72z64y4ynosx6u.webp,Robo Bro,Flat Top Hairstyle,None,Small Eyes,Thug Life Glass,None,Dark Lavender
6261,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreicwzanse34v6dtxkoll4zltgb4757vbyxmbi6ebepzn5bh6vrbmqu.webp,Robo Bro,Bandana,Normal Jacket,T800,None,None,Purple Navy
6262,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreiga6spa5ky5ulqxbaiembgrt4yl745wtzpy4f47hxuwzwfx2qf4la.webp,Robo Bro,Russian Hat,None,Small Eyes,Eye Patch,None,Camouflage Green
6263,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreiej4ogmayu52hbr7wo5zneszrtar4fpyllzufkva2x52siazlr4te.webp,Robo Bro,None,None,One Eye,None,None,Teal Blue
6264,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreifl6gw4x5m6jqgpzgpgfx363f33ch37cdailqmalzvqo4tvfj224u.webp,Robo Bro,Purple Bandana,Black Shirt,Sus Eyes,Gojo Satoru,None,Camouflage Green
6265,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreidvo5xt2s2zlvrfrp5lbwzqup5mf7rvalhraghdzdxkdp3iwjtd3q.webp,Robo Bro,None,Black Shirt,No Sleep,Golden Glasses,None,Dark Lavender
6266,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreihon2dnejywrrrpod6u5gz6pmfyraxw6sh5lchevkwmlyogytlxha.webp,Robo Bro,Blonde Hair,Black Shirt,Small Eyes,None,Gum,Russian Green
6267,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreigq5wumybzzwgkatryxvtjuuzcgst3zynqxqq34zf4fbers2ibfle.webp,Robo Bro,Blond Hair,Blue Puffer Jacket,Normal Eyes,None,Mask,Rose Taupe
6268,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreifdkolh52giw5lnmvcofrer2sshdjjkgb4spbz6mjlrikfkdyj2v4.webp,Robo Bro,Backwards Cap,Coat,T800,None,None,Camouflage Green
6269,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreiautwlnwd42c5m5yw2mee2lhtbxf733n6avmm73r4axwdlkbakxlq.webp,Robo Bro,Red Beanie,None,Happy Eyes,Nerd,None,Russian Green
6270,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreiaai76kfrysb5l3wcsqrjyggg4weegzcgoxjdkrgxna43scpklddu.webp,Robo Bro,Bucket Hat,Tank Top,One Eye,None,None,Rose Taupe
6271,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreigubi3yiv6kyc2w2mj3l4jylne66wk3cgw5u7yc4v37ygvpawsqzu.webp,Robo Bro,Blond Hair,Gray Shirt,Happy Eyes,None,None,Teal Blue
6272,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreidwqfaerxcjk2nqfpsvmspzkuaxjzzq4af46uwp4o27wp36anngv4.webp,Robo Bro,Bandana,Yellow Shirt,No Sleep,None,None,Teal Blue
6273,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreickbgjsuuhj4tdid32w2j4krke3lzgcfwa5owayf53r6qrmleyaiu.webp,Robo Bro,None,None,Wtf Eyes,Eye Patch,Low Beard,Rose Taupe
6274,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreifipt7m2mdbnukxl6nagrlapj74atl7aabte67ygfnetkiu77xuke.webp,Robo Bro,Blonde Hair,None,Sleepy Eyes,None,None,Middle Green
6275,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreiff6ieaaepr2rapnjq5dldwmg4j3lk5ca4gkldvjcvmz5545ndahi.webp,Robo Bro,Brown Hat,Blue Puffer Jacket,Normal Eyes,Nerd,None,Teal Blue
6276,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreicol7n4soylhvzp4m4nnptz3xdmzohmponlfobvj7oot3nodo6cwq.webp,Robo Bro,Russian Hat,None,Sleepy Eyes,Nerd,None,Camouflage Green
6277,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreighsjwxeogkjpsmlip2mp76raczl65w3bdnbt6ctlfeqfubdq3kri.webp,Robo Bro,Blue Cap,Pepe Shirt,Sleepy Eyes,None,None,Purple Navy
6278,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreidfmqomdxesbpqedfyfgoplxda3hrtv7o6wsjr3byzjz5cc7qtmvq.webp,Robo Bro,Blond Hair,None,Small Eyes,None,Cigarette,Russian Green
6279,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreia4kiatn46jgbs5ae6pvwl5wkavbce2r33rxmi46qcd4lcoh7zrba.webp,Robo Bro,None,Roman Kind Robe,No Sleep,None,Smile,Dark Lavender
6280,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreicp7egqildjcpiqbhnvb2qq6fqrtx465hdtxeioxqcfkfmou4ab5m.webp,Robo Bro,None,Black Shirt,Happy Eyes,None,None,Camouflage Green
6281,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreih25bks4elgt6oar2mhrafvystzp4ztrr6rnwn74jciitwwfig6sa.webp,Robo Bro,Blonde Hair,Grey Zipper Hoodie,Sus Eyes,Thug Life Glass,None,Purple Navy
6282,https://cdn.jsdelivr.net/gh/hemibroscommunity-del/Hemi-Bros-catalogue@main/images/bafkreihjc7z3e6s5si42nggdqqylruufgzkkhbwpn656lc7r435st3axve.webp,Robo Bro,Cat Ear,Blue Puffer Jacket,Happy Eyes,None,Gum,Camouflage Green
